_Customer_ID,_Purchase_Date,_Product_Category,_Product_Price,_Quantity,_Total_Purchase_Amount,_Payment_Method,_Customer_Age,_Returns,_Customer_Name,_Gender,_Churn
48378,27/5/2023,Electronics,91,2,3375,Cash,28,1,Jennifer Schroeder,Male,0
45531,20/8/2023,Electronics,37,3,2515,Cash,50,1,Stacy Collins,Female,0
45531,23/3/2021,Home,97,4,1856,Cash,50,0,Stacy Collins,Female,0
45071,14/1/2022,Electronics,15,2,1542,Cash,68,1,Blake Anderson,Male,0
45071,1/2/2020,Home,319,3,4228,PayPal,68,1,Blake Anderson,Male,0
45071,23/5/2020,Home,79,4,1578,Credit Card,68,0,Blake Anderson,Male,0
45071,1/7/2021,Electronics,14,1,616,Cash,68,1,Blake Anderson,Male,0
49475,16/6/2022,Electronics,15,4,2345,Cash,27,1,Michael Valencia,Female,0
49475,27/12/2021,Home,429,4,3949,PayPal,27,0,Michael Valencia,Female,0
49475,4/12/2021,Clothing,481,5,4525,Credit Card,27,1,Michael Valencia,Female,0
47251,19/4/2023,Home,338,1,4443,Credit Card,61,1,Eric Wilson,Female,0
47251,30/5/2023,Home,267,4,383,Cash,61,0,Eric Wilson,Female,0
47251,9/6/2020,Books,444,5,4690,PayPal,61,1,Eric Wilson,Female,0
47251,8/3/2021,Clothing,78,5,2548,PayPal,61,0,Eric Wilson,Female,0
47251,15/5/2022,Clothing,285,3,3304,PayPal,61,0,Eric Wilson,Female,0
47251,24/5/2021,Books,167,5,419,Cash,61,1,Eric Wilson,Female,0
47251,25/9/2022,Home,469,4,3918,PayPal,61,1,Eric Wilson,Female,0
47251,24/1/2021,Electronics,422,4,2401,Credit Card,61,0,Eric Wilson,Female,0
45927,7/8/2023,Home,87,4,5328,PayPal,69,1,Melissa Lambert,Male,0
45927,24/6/2023,Clothing,275,5,3645,Credit Card,69,0,Melissa Lambert,Male,0
45927,9/7/2021,Electronics,135,1,653,Credit Card,69,1,Melissa Lambert,Male,0
45927,5/2/2021,Home,244,3,5242,Credit Card,69,1,Melissa Lambert,Male,0
45927,2/9/2023,Home,219,1,460,Credit Card,69,1,Melissa Lambert,Male,0
49898,29/4/2020,Clothing,101,5,3751,Cash,48,0,James Farmer,Male,0
49898,27/4/2023,Electronics,26,3,4872,Credit Card,48,1,James Farmer,Male,0
49898,11/1/2020,Home,112,1,2734,Credit Card,48,1,James Farmer,Male,0
49898,20/8/2021,Clothing,125,1,414,PayPal,48,1,James Farmer,Male,0
49898,25/6/2020,Clothing,113,3,3841,Cash,48,1,James Farmer,Male,0
49898,7/5/2022,Electronics,188,5,2485,Credit Card,48,1,James Farmer,Male,0
49898,10/11/2020,Home,109,2,610,Cash,48,1,James Farmer,Male,0
49898,14/11/2020,Electronics,434,1,2681,PayPal,48,0,James Farmer,Male,0
49898,1/10/2022,Clothing,21,2,679,Cash,48,1,James Farmer,Male,0
49613,17/3/2020,Home,133,4,1809,Credit Card,67,1,Christine Garcia,Female,0
49613,2/1/2020,Books,457,4,2657,Credit Card,67,1,Christine Garcia,Female,0
49613,19/2/2021,Clothing,133,2,1318,Credit Card,67,1,Christine Garcia,Female,0
49613,19/11/2022,Home,400,4,3867,PayPal,67,1,Christine Garcia,Female,0
49613,17/2/2023,Books,377,5,3808,Credit Card,67,1,Christine Garcia,Female,0
45360,30/8/2023,Clothing,375,3,3583,Credit Card,25,0,Sue Cook,Female,0
45360,30/12/2022,Clothing,446,2,3387,Cash,25,0,Sue Cook,Female,0
45360,29/1/2021,Electronics,474,4,4444,Cash,25,0,Sue Cook,Female,0
45360,19/3/2023,Books,420,3,584,Cash,25,1,Sue Cook,Female,0
45360,13/7/2021,Electronics,126,1,3766,Cash,25,1,Sue Cook,Female,0
46645,23/8/2023,Electronics,201,4,2304,Credit Card,60,1,Courtney Brown,Female,0
46645,18/8/2022,Books,133,5,657,PayPal,60,1,Courtney Brown,Female,0
47627,5/7/2022,Electronics,68,3,3345,PayPal,21,0,Donald Mcguire,Female,0
47627,19/6/2021,Home,109,2,2527,PayPal,21,0,Donald Mcguire,Female,0
47627,23/1/2022,Electronics,128,1,2468,Credit Card,21,1,Donald Mcguire,Female,0
47627,17/4/2021,Electronics,223,5,1921,Credit Card,21,1,Donald Mcguire,Female,0
49306,2/5/2023,Electronics,28,4,4885,Cash,23,0,Raymond Harper,Male,0
49306,2/6/2021,Electronics,218,5,3201,Cash,23,1,Raymond Harper,Male,0
49306,21/4/2021,Electronics,267,3,1915,Credit Card,23,1,Raymond Harper,Male,0
49306,30/12/2022,Books,417,5,3463,Credit Card,23,0,Raymond Harper,Male,0
45701,13/5/2021,Electronics,424,3,3461,PayPal,35,0,Travis Rodriguez,Female,1
45701,19/4/2023,Clothing,79,5,3972,Credit Card,35,1,Travis Rodriguez,Female,1
45701,9/5/2023,Clothing,436,1,2607,Credit Card,35,1,Travis Rodriguez,Female,1
45701,17/4/2023,Home,217,5,3316,Cash,35,1,Travis Rodriguez,Female,1
49139,12/3/2022,Electronics,274,5,1898,Cash,20,0,Erik Patterson,Female,0
49139,12/10/2022,Books,370,5,1153,Cash,20,1,Erik Patterson,Female,0
49139,8/8/2023,Home,287,1,3032,PayPal,20,0,Erik Patterson,Female,0
49139,12/5/2020,Books,345,2,2983,Credit Card,20,1,Erik Patterson,Female,0
46356,6/4/2020,Clothing,396,3,5225,Cash,69,1,Lauren Edwards,Female,1
46356,22/3/2023,Clothing,234,4,3957,Cash,69,1,Lauren Edwards,Female,1
46356,25/3/2022,Electronics,192,4,980,Credit Card,69,1,Lauren Edwards,Female,1
46356,2/7/2023,Home,442,2,3419,PayPal,69,0,Lauren Edwards,Female,1
46356,2/3/2021,Electronics,90,4,1655,Credit Card,69,1,Lauren Edwards,Female,1
46356,26/12/2022,Clothing,239,4,4024,PayPal,69,1,Lauren Edwards,Female,1
46356,31/1/2022,Home,269,4,2197,Cash,69,1,Lauren Edwards,Female,1
46356,25/6/2021,Books,275,1,427,PayPal,69,1,Lauren Edwards,Female,1
46356,28/8/2023,Clothing,28,3,456,Credit Card,69,1,Lauren Edwards,Female,1
46601,16/11/2021,Clothing,165,5,5052,Credit Card,21,1,Jennifer Flowers,Female,1
46601,10/7/2023,Home,375,2,1051,Credit Card,21,0,Jennifer Flowers,Female,1
46601,28/6/2023,Books,54,5,3511,Cash,21,1,Jennifer Flowers,Female,1
46601,14/11/2022,Electronics,443,1,4805,PayPal,21,1,Jennifer Flowers,Female,1
45095,19/5/2023,Clothing,26,5,1654,Cash,25,1,Stephanie Johnson,Male,1
45095,1/3/2023,Clothing,154,3,4090,Cash,25,1,Stephanie Johnson,Male,1
45095,6/1/2023,Books,430,5,2903,Credit Card,25,1,Stephanie Johnson,Male,1
45095,8/6/2021,Clothing,427,2,2942,PayPal,25,1,Stephanie Johnson,Male,1
45095,23/1/2021,Home,374,4,304,Cash,25,1,Stephanie Johnson,Male,1
45095,10/7/2023,Books,154,3,2103,PayPal,25,1,Stephanie Johnson,Male,1
45095,29/3/2023,Electronics,447,5,4310,Cash,25,1,Stephanie Johnson,Male,1
45095,27/5/2020,Books,92,5,652,PayPal,25,0,Stephanie Johnson,Male,1
45095,25/1/2022,Home,464,4,3557,Credit Card,25,0,Stephanie Johnson,Male,1
48977,11/4/2023,Electronics,387,2,1905,Cash,44,1,Maria George,Male,0
48977,20/2/2021,Home,468,4,452,Credit Card,44,1,Maria George,Male,0
48977,15/7/2021,Books,495,4,1546,PayPal,44,0,Maria George,Male,0
48977,10/9/2021,Home,234,1,4112,Cash,44,1,Maria George,Male,0
48977,31/7/2021,Home,116,5,3757,Credit Card,44,0,Maria George,Male,0
48977,6/6/2023,Books,164,1,1929,Credit Card,44,1,Maria George,Male,0
48977,15/8/2023,Clothing,64,5,3389,Credit Card,44,1,Maria George,Male,0
48977,11/5/2020,Clothing,358,5,1078,Cash,44,1,Maria George,Male,0
48977,2/6/2022,Clothing,277,5,3713,Cash,44,1,Maria George,Male,0
45874,24/10/2020,Clothing,95,1,2939,Credit Card,59,1,Felicia Hall,Female,0
45874,5/3/2020,Books,422,5,1712,Credit Card,59,1,Felicia Hall,Female,0
45874,23/9/2021,Books,50,3,4650,PayPal,59,1,Felicia Hall,Female,0
45874,3/4/2020,Clothing,84,4,2311,Cash,59,0,Felicia Hall,Female,0
45874,4/5/2020,Electronics,379,4,934,PayPal,59,0,Felicia Hall,Female,0
49879,10/9/2020,Electronics,138,4,393,Cash,27,1,Carl Wallace,Male,0
49879,22/10/2021,Electronics,245,5,506,Cash,27,1,Carl Wallace,Male,0
49879,23/5/2022,Books,200,1,2018,Cash,27,0,Carl Wallace,Male,0
49879,3/3/2020,Home,41,1,4875,Cash,27,1,Carl Wallace,Male,0
49879,21/2/2020,Electronics,156,5,4778,PayPal,27,1,Carl Wallace,Male,0
46190,21/6/2022,Clothing,191,2,3409,Credit Card,60,1,Jacob Frazier,Female,0
46190,5/6/2023,Electronics,192,4,2010,Credit Card,60,0,Jacob Frazier,Female,0
46190,29/9/2020,Clothing,215,3,2361,PayPal,60,1,Jacob Frazier,Female,0
46190,16/12/2021,Home,347,1,660,Credit Card,60,1,Jacob Frazier,Female,0
46190,7/7/2021,Home,380,2,1278,PayPal,60,1,Jacob Frazier,Female,0
46190,10/4/2022,Clothing,325,3,2766,PayPal,60,1,Jacob Frazier,Female,0
46374,20/1/2020,Clothing,127,1,2791,Credit Card,46,1,Richard Smith,Female,0
46374,2/6/2023,Books,475,1,4539,PayPal,46,1,Richard Smith,Female,0
46374,28/12/2022,Electronics,213,3,1792,PayPal,46,1,Richard Smith,Female,0
49406,27/9/2022,Electronics,193,2,2439,Cash,67,1,Jermaine Garner,Male,1
49406,1/6/2021,Clothing,187,3,1681,Cash,67,0,Jermaine Garner,Male,1
49665,28/4/2023,Home,222,1,4462,PayPal,38,0,Christine Young,Male,0
49665,28/3/2023,Home,114,4,3275,Credit Card,38,1,Christine Young,Male,0
46153,16/7/2021,Clothing,322,5,3123,Credit Card,63,1,Patricia Abbott,Female,1
46153,3/6/2021,Home,469,1,2368,Cash,63,0,Patricia Abbott,Female,1
46153,28/11/2022,Books,312,1,5018,PayPal,63,0,Patricia Abbott,Female,1
48777,25/6/2020,Books,91,3,500,PayPal,62,1,Michael Smith,Female,0
48777,14/3/2021,Books,379,5,1008,Credit Card,62,1,Michael Smith,Female,0
48777,31/1/2021,Home,10,1,3129,PayPal,62,0,Michael Smith,Female,0
48777,19/1/2021,Clothing,323,5,3646,PayPal,62,0,Michael Smith,Female,0
48777,13/11/2020,Clothing,63,4,1263,PayPal,62,0,Michael Smith,Female,0
48777,28/12/2020,Home,150,5,783,Cash,62,1,Michael Smith,Female,0
48777,12/7/2023,Books,306,3,4709,Cash,62,1,Michael Smith,Female,0
48777,12/3/2022,Home,344,2,2438,PayPal,62,1,Michael Smith,Female,0
49300,8/11/2021,Clothing,52,1,753,Cash,42,0,Christina Williams,Male,0
49300,31/8/2020,Clothing,124,3,2708,Cash,42,0,Christina Williams,Male,0
49300,2/11/2021,Home,172,1,5044,PayPal,42,0,Christina Williams,Male,0
49300,15/4/2022,Home,74,4,3978,PayPal,42,0,Christina Williams,Male,0
49300,6/6/2020,Home,174,4,4941,Credit Card,42,0,Christina Williams,Male,0
49949,7/1/2022,Books,453,5,1229,Cash,50,1,Scott Osborne,Female,0
49949,5/9/2021,Home,408,1,625,Credit Card,50,1,Scott Osborne,Female,0
46526,7/3/2022,Home,67,3,2220,PayPal,64,0,Michael Lopez,Female,0
46526,3/6/2020,Electronics,29,3,685,Cash,64,1,Michael Lopez,Female,0
46526,6/4/2020,Electronics,341,3,1320,Cash,64,0,Michael Lopez,Female,0
46526,19/7/2020,Electronics,476,3,4125,Credit Card,64,0,Michael Lopez,Female,0
48560,21/4/2022,Books,472,2,4022,PayPal,23,1,Karen Clark,Male,0
48560,26/10/2022,Electronics,258,5,4437,PayPal,23,1,Karen Clark,Male,0
48560,31/3/2022,Clothing,282,3,2588,PayPal,23,1,Karen Clark,Male,0
48560,17/5/2021,Home,380,5,3483,PayPal,23,0,Karen Clark,Male,0
48560,4/2/2022,Clothing,155,1,4285,Credit Card,23,0,Karen Clark,Male,0
48560,30/12/2021,Clothing,189,3,1475,Cash,23,0,Karen Clark,Male,0
47990,23/11/2021,Home,260,3,2046,PayPal,43,0,Taylor Dean,Female,0
47990,20/3/2020,Clothing,294,1,753,Cash,43,0,Taylor Dean,Female,0
47990,4/9/2021,Home,197,1,1007,Credit Card,43,1,Taylor Dean,Female,0
47990,28/4/2020,Home,134,1,1731,Credit Card,43,0,Taylor Dean,Female,0
47990,7/1/2021,Clothing,189,2,5171,Credit Card,43,0,Taylor Dean,Female,0
47990,19/5/2023,Clothing,198,3,1174,PayPal,43,1,Taylor Dean,Female,0
47990,3/1/2022,Home,458,3,1441,Credit Card,43,1,Taylor Dean,Female,0
45085,6/4/2021,Home,320,4,1007,PayPal,37,1,Christopher Scott,Female,0
45085,7/4/2022,Clothing,469,4,4221,Credit Card,37,0,Christopher Scott,Female,0
45085,6/4/2020,Home,320,2,3394,Cash,37,1,Christopher Scott,Female,0
45085,1/8/2020,Books,293,4,3731,PayPal,37,1,Christopher Scott,Female,0
45085,14/5/2021,Books,167,1,4216,PayPal,37,1,Christopher Scott,Female,0
45085,5/7/2021,Books,190,1,3449,PayPal,37,0,Christopher Scott,Female,0
48346,30/8/2020,Home,278,5,2715,Cash,35,1,Robert Little,Female,0
48346,16/8/2021,Clothing,211,3,923,Cash,35,1,Robert Little,Female,0
48346,6/2/2021,Home,73,1,3905,Credit Card,35,1,Robert Little,Female,0
48346,18/6/2020,Home,458,1,3891,PayPal,35,1,Robert Little,Female,0
47600,11/1/2022,Books,250,5,4367,Credit Card,30,1,Mrs. Angela Lawson,Male,1
47600,27/5/2021,Home,459,4,4561,PayPal,30,0,Mrs. Angela Lawson,Male,1
47600,30/8/2023,Clothing,56,4,4861,PayPal,30,1,Mrs. Angela Lawson,Male,1
49846,6/1/2020,Clothing,230,3,2269,Credit Card,40,1,Michael Franklin,Female,0
49846,27/12/2022,Books,422,1,445,Cash,40,0,Michael Franklin,Female,0
49846,23/12/2021,Electronics,191,3,1152,Credit Card,40,1,Michael Franklin,Female,0
49846,26/2/2023,Home,339,5,4528,Credit Card,40,0,Michael Franklin,Female,0
49846,18/1/2023,Home,339,2,3444,Credit Card,40,0,Michael Franklin,Female,0
49846,13/5/2020,Electronics,72,1,4965,Cash,40,0,Michael Franklin,Female,0
49657,14/1/2020,Books,94,2,4704,Cash,49,0,Jordan Murray,Male,0
49657,16/3/2022,Home,409,5,2575,Cash,49,0,Jordan Murray,Male,0
49657,3/3/2023,Books,22,1,3631,Credit Card,49,1,Jordan Murray,Male,0
49657,28/4/2023,Electronics,496,2,2186,Credit Card,49,1,Jordan Murray,Male,0
49657,21/5/2022,Books,465,2,3138,Cash,49,1,Jordan Murray,Male,0
49657,24/8/2023,Books,28,5,3912,Credit Card,49,1,Jordan Murray,Male,0
49657,13/7/2020,Electronics,189,4,2678,PayPal,49,0,Jordan Murray,Male,0
49292,12/8/2021,Books,213,3,2073,Cash,60,1,Mark Mclaughlin,Male,0
49292,31/1/2022,Clothing,497,5,2551,Credit Card,60,1,Mark Mclaughlin,Male,0
49292,6/7/2022,Clothing,165,5,3393,Credit Card,60,1,Mark Mclaughlin,Male,0
49292,25/3/2021,Home,151,3,873,PayPal,60,1,Mark Mclaughlin,Male,0
45720,29/1/2022,Books,72,4,3403,PayPal,50,1,Jason Rodriguez,Female,0
45720,24/12/2022,Home,158,5,2935,Credit Card,50,1,Jason Rodriguez,Female,0
45720,26/7/2023,Home,500,1,1258,PayPal,50,0,Jason Rodriguez,Female,0
45720,20/4/2023,Clothing,279,5,4951,Cash,50,0,Jason Rodriguez,Female,0
45720,19/7/2021,Clothing,64,1,1046,Credit Card,50,1,Jason Rodriguez,Female,0
45720,18/11/2020,Clothing,236,5,3287,Cash,50,1,Jason Rodriguez,Female,0
45720,6/10/2022,Books,243,4,614,PayPal,50,1,Jason Rodriguez,Female,0
45720,1/8/2020,Books,401,4,3553,PayPal,50,1,Jason Rodriguez,Female,0
45720,24/3/2022,Electronics,190,3,4934,PayPal,50,0,Jason Rodriguez,Female,0
45720,9/8/2022,Home,191,5,577,PayPal,50,1,Jason Rodriguez,Female,0
48332,9/3/2023,Books,29,5,3040,Credit Card,61,1,Amy Shepherd,Female,0
48332,16/10/2021,Electronics,195,5,4522,Credit Card,61,0,Amy Shepherd,Female,0
48332,6/4/2021,Home,498,3,818,PayPal,61,1,Amy Shepherd,Female,0
48972,3/3/2022,Clothing,107,1,218,PayPal,26,0,Darren Rios,Male,1
48972,8/5/2021,Electronics,265,5,2727,PayPal,26,0,Darren Rios,Male,1
48972,15/9/2022,Electronics,490,5,4399,Cash,26,1,Darren Rios,Male,1
48972,16/1/2020,Home,306,1,1060,Cash,26,1,Darren Rios,Male,1
48972,23/1/2020,Books,403,5,4334,Cash,26,0,Darren Rios,Male,1
48862,6/7/2020,Electronics,345,2,4175,PayPal,18,1,Lauren Crosby,Male,0
48862,16/4/2021,Clothing,15,4,2419,Credit Card,18,1,Lauren Crosby,Male,0
48862,27/4/2021,Home,166,2,934,PayPal,18,0,Lauren Crosby,Male,0
48862,3/11/2022,Clothing,359,4,5011,Cash,18,0,Lauren Crosby,Male,0
49745,29/7/2020,Books,202,5,3146,Cash,26,1,Jessica Gonzales,Female,0
49745,1/6/2020,Home,71,4,423,Cash,26,1,Jessica Gonzales,Female,0
49745,30/9/2022,Home,27,3,4730,Cash,26,1,Jessica Gonzales,Female,0
49745,1/11/2021,Books,483,1,762,Credit Card,26,0,Jessica Gonzales,Female,0
49745,13/12/2020,Home,129,2,2008,Cash,26,0,Jessica Gonzales,Female,0
47690,9/4/2022,Clothing,425,4,4688,Cash,41,1,Antonio Ramirez,Male,0
47690,22/1/2023,Books,311,4,1958,PayPal,41,0,Antonio Ramirez,Male,0
47690,16/5/2023,Books,96,5,5057,Cash,41,1,Antonio Ramirez,Male,0
47690,11/2/2023,Clothing,499,4,1578,Cash,41,0,Antonio Ramirez,Male,0
47690,2/3/2022,Clothing,153,2,2667,PayPal,41,1,Antonio Ramirez,Male,0
45013,17/6/2021,Books,494,2,2395,Credit Card,52,1,Barbara Rose,Male,0
45013,19/5/2020,Clothing,179,2,3048,Cash,52,0,Barbara Rose,Male,0
45013,1/12/2021,Home,35,3,1925,Credit Card,52,1,Barbara Rose,Male,0
45013,7/9/2021,Books,398,5,1682,PayPal,52,1,Barbara Rose,Male,0
45013,19/12/2021,Books,143,5,3789,Credit Card,52,1,Barbara Rose,Male,0
45013,8/2/2023,Clothing,33,2,995,Credit Card,52,0,Barbara Rose,Male,0
45013,5/7/2022,Home,431,5,1770,PayPal,52,1,Barbara Rose,Male,0
45013,12/10/2020,Electronics,195,4,2883,PayPal,52,0,Barbara Rose,Male,0
45013,4/11/2021,Electronics,441,5,4595,Cash,52,0,Barbara Rose,Male,0
45013,25/10/2022,Books,16,1,3737,Cash,52,0,Barbara Rose,Male,0
48323,4/3/2022,Home,268,3,3042,Credit Card,18,1,April Nunez,Female,0
48323,20/3/2022,Electronics,14,2,4998,Credit Card,18,1,April Nunez,Female,0
48323,31/7/2020,Books,449,2,3914,Cash,18,1,April Nunez,Female,0
48323,23/6/2021,Clothing,110,2,4810,PayPal,18,0,April Nunez,Female,0
48323,18/10/2021,Home,133,5,1474,Cash,18,0,April Nunez,Female,0
48323,24/1/2021,Electronics,41,3,1418,Credit Card,18,1,April Nunez,Female,0
48323,22/7/2020,Books,29,2,3634,Credit Card,18,1,April Nunez,Female,0
48323,19/1/2023,Clothing,466,4,365,PayPal,18,1,April Nunez,Female,0
48323,16/4/2023,Clothing,435,2,3593,Credit Card,18,1,April Nunez,Female,0
48323,11/1/2022,Electronics,58,2,2601,Credit Card,18,1,April Nunez,Female,0
48323,19/9/2022,Books,261,1,3789,PayPal,18,1,April Nunez,Female,0
48323,19/5/2023,Books,318,2,2002,Cash,18,0,April Nunez,Female,0
49558,12/4/2020,Electronics,483,1,2273,PayPal,67,0,Craig Colon,Female,0
49558,4/6/2022,Home,182,1,564,Cash,67,1,Craig Colon,Female,0
49558,14/3/2023,Home,184,3,4343,PayPal,67,1,Craig Colon,Female,0
49558,19/12/2020,Electronics,120,4,2443,Cash,67,0,Craig Colon,Female,0
47083,24/11/2022,Electronics,427,5,4709,Cash,43,1,Cassandra Moore,Female,0
47083,1/6/2021,Clothing,150,4,3220,Cash,43,0,Cassandra Moore,Female,0
47083,24/5/2023,Home,480,4,1199,PayPal,43,1,Cassandra Moore,Female,0
47083,20/1/2022,Books,26,1,2424,Cash,43,0,Cassandra Moore,Female,0
47083,20/11/2020,Home,256,4,4041,Credit Card,43,1,Cassandra Moore,Female,0
49436,27/8/2021,Clothing,37,5,1846,PayPal,44,1,Justin Brown,Male,1
49436,11/12/2020,Electronics,315,1,721,Credit Card,44,1,Justin Brown,Male,1
49436,13/1/2023,Books,160,2,5142,Credit Card,44,0,Justin Brown,Male,1
49436,31/12/2022,Books,129,5,2363,Cash,44,0,Justin Brown,Male,1
49436,14/1/2022,Electronics,159,2,3090,Credit Card,44,1,Justin Brown,Male,1
49436,23/7/2021,Clothing,473,4,1084,Credit Card,44,0,Justin Brown,Male,1
49436,8/10/2020,Electronics,140,5,3781,PayPal,44,0,Justin Brown,Male,1
49436,5/5/2021,Electronics,291,1,2724,PayPal,44,1,Justin Brown,Male,1
49436,4/1/2021,Home,146,1,323,PayPal,44,0,Justin Brown,Male,1
49436,5/9/2023,Clothing,211,5,4213,Credit Card,44,0,Justin Brown,Male,1
47823,17/5/2020,Home,400,3,2686,PayPal,40,1,Rachel White,Female,0
47823,13/8/2020,Home,241,5,3822,PayPal,40,1,Rachel White,Female,0
47823,14/2/2022,Home,392,3,4401,Credit Card,40,0,Rachel White,Female,0
47823,13/4/2020,Clothing,68,1,2444,PayPal,40,1,Rachel White,Female,0
47823,22/5/2022,Electronics,154,3,1205,PayPal,40,1,Rachel White,Female,0
47823,12/6/2020,Home,219,3,2689,Cash,40,1,Rachel White,Female,0
47823,21/2/2021,Books,428,5,4263,Credit Card,40,1,Rachel White,Female,0
49195,28/12/2022,Home,430,3,910,PayPal,36,1,Sarah Wiggins,Male,1
49195,30/7/2021,Books,152,1,4068,PayPal,36,0,Sarah Wiggins,Male,1
49195,9/5/2021,Home,239,2,4037,Cash,36,1,Sarah Wiggins,Male,1
49195,22/6/2020,Clothing,490,1,4479,PayPal,36,0,Sarah Wiggins,Male,1
49195,15/11/2022,Home,49,4,2459,Credit Card,36,0,Sarah Wiggins,Male,1
49195,19/3/2021,Books,477,2,5180,Credit Card,36,0,Sarah Wiggins,Male,1
49195,27/2/2020,Electronics,440,2,2931,Credit Card,36,0,Sarah Wiggins,Male,1
49195,10/9/2021,Home,499,4,2463,PayPal,36,0,Sarah Wiggins,Male,1
49195,5/9/2022,Books,106,1,929,PayPal,36,1,Sarah Wiggins,Male,1
49195,4/5/2021,Books,105,3,1426,PayPal,36,0,Sarah Wiggins,Male,1
49195,4/10/2020,Books,117,3,1394,PayPal,36,1,Sarah Wiggins,Male,1
47771,15/1/2023,Home,422,2,2142,Cash,32,1,Kathleen Brown,Male,0
47771,16/1/2021,Home,39,2,4658,Credit Card,32,1,Kathleen Brown,Male,0
47771,20/11/2021,Home,476,1,351,PayPal,32,0,Kathleen Brown,Male,0
47771,24/11/2021,Home,447,2,3300,Cash,32,1,Kathleen Brown,Male,0
46263,17/3/2022,Home,290,5,1554,PayPal,70,1,Leslie Trevino,Male,0
46263,7/2/2020,Books,45,2,4884,Cash,70,0,Leslie Trevino,Male,0
46263,7/6/2020,Home,325,5,624,PayPal,70,0,Leslie Trevino,Male,0
46263,8/10/2022,Electronics,283,5,4297,PayPal,70,1,Leslie Trevino,Male,0
46263,10/1/2020,Clothing,277,1,3747,PayPal,70,1,Leslie Trevino,Male,0
46263,30/12/2020,Home,46,1,4662,Credit Card,70,1,Leslie Trevino,Male,0
46263,24/5/2022,Home,23,1,4593,PayPal,70,1,Leslie Trevino,Male,0
48789,14/5/2020,Home,286,4,4917,Credit Card,30,0,Rachel Delgado,Female,0
48789,26/7/2022,Books,46,5,4699,Cash,30,1,Rachel Delgado,Female,0
48789,18/11/2020,Books,456,2,1685,Credit Card,30,1,Rachel Delgado,Female,0
48789,31/3/2023,Electronics,351,4,4062,PayPal,30,1,Rachel Delgado,Female,0
48789,16/10/2021,Home,171,4,898,PayPal,30,1,Rachel Delgado,Female,0
45365,10/8/2022,Electronics,466,2,3279,Credit Card,23,0,Arthur Fields,Male,1
45365,28/6/2021,Electronics,261,4,3688,Cash,23,1,Arthur Fields,Male,1
45365,27/1/2022,Books,171,3,2843,PayPal,23,0,Arthur Fields,Male,1
45365,10/10/2020,Electronics,236,3,831,Cash,23,0,Arthur Fields,Male,1
45365,10/6/2020,Clothing,363,3,2009,Credit Card,23,1,Arthur Fields,Male,1
45365,12/4/2021,Home,392,4,132,PayPal,23,0,Arthur Fields,Male,1
45365,13/2/2023,Home,351,4,4210,PayPal,23,0,Arthur Fields,Male,1
45365,6/1/2021,Electronics,389,4,3693,Credit Card,23,0,Arthur Fields,Male,1
46666,13/7/2022,Home,122,2,1439,Credit Card,32,1,Mandy Gallagher,Male,0
46666,30/3/2022,Books,305,5,3472,PayPal,32,1,Mandy Gallagher,Male,0
46666,2/2/2022,Books,21,3,4810,Credit Card,32,1,Mandy Gallagher,Male,0
48634,22/12/2020,Home,31,2,2011,Credit Card,28,0,James Davis,Female,1
48634,19/10/2021,Books,228,5,924,Cash,28,1,James Davis,Female,1
48634,16/12/2020,Clothing,158,3,4157,Credit Card,28,1,James Davis,Female,1
48634,19/12/2020,Home,35,1,2457,PayPal,28,1,James Davis,Female,1
47678,29/6/2021,Books,228,5,3672,Credit Card,44,1,George Hughes,Female,0
47678,17/6/2020,Electronics,393,2,2120,Credit Card,44,0,George Hughes,Female,0
47678,25/10/2022,Electronics,336,3,1342,Cash,44,1,George Hughes,Female,0
47678,12/5/2022,Electronics,126,1,1321,Cash,44,1,George Hughes,Female,0
47678,6/2/2020,Books,489,5,481,Cash,44,1,George Hughes,Female,0
47678,10/12/2021,Home,216,1,3318,Credit Card,44,0,George Hughes,Female,0
47678,17/6/2023,Home,272,2,2571,Cash,44,0,George Hughes,Female,0
47678,30/11/2020,Electronics,379,2,572,Cash,44,0,George Hughes,Female,0
47678,19/8/2023,Electronics,311,5,2761,PayPal,44,1,George Hughes,Female,0
47678,3/3/2023,Electronics,317,4,3567,Credit Card,44,1,George Hughes,Female,0
47678,2/9/2020,Electronics,214,4,4011,Credit Card,44,1,George Hughes,Female,0
48962,28/4/2022,Books,50,1,3652,Cash,40,0,Joel Wise,Female,1
